timestamp,oi_sum,oi_mean,oi_std,oi_min,oi_max,ltp_mean,ltp_std,ltp_min,ltp_max,strike_min,strike_max,strike_mean,token_count,call_oi_total,call_ltp_avg,put_oi_total,put_ltp_avg,pcr,underlying_price,atm_strike,future_price,price_change,price_change_pct,direction
2025-11-11 18:24:48.117761,319390725,14517760.227272728,12626388.958022218,568800,45456300,75.62954545454545,88.52959642199151,0.95,271.5,25300.0,25800.0,25550.0,22,144613950,85.77727272727272,174776775,65.48181818181818,1.2085747951701755,25571.5,25550.0,25575.25,3.75,0.0146647635062471,0
2025-11-11 18:25:19.019357,319390725,14517760.227272728,12626388.958022218,568800,45456300,75.86363636363636,88.83620720154993,0.9,273.5,25300.0,25800.0,25550.0,22,144613950,86.97727272727273,174776775,64.75,1.2085747951701755,25570.1,25550.0,25571.5,1.4000000000014552,0.0054751447980314,0
2025-11-11 18:25:50.085062,319390725,14517760.227272728,12626388.958022218,568800,45456300,75.52499999999999,88.4393143428225,0.9,269.75,25300.0,25800.0,25550.0,22,144613950,85.06818181818181,174776775,65.98181818181818,1.2085747951701755,25571.7,25550.0,25574.05,2.349999999998545,0.0091898465882148,0
2025-11-11 18:26:21.182893,319987200,14544872.727272728,12766040.984172732,562350,46001475,75.45227272727273,88.4597439749435,0.85,269.1,25300.0,25800.0,25550.0,22,144964275,84.4,175022925,66.50454545454545,1.2073521217555152,25568.15,25550.0,25576.2,8.049999999999272,0.0314844836251322,0
2025-11-11 18:26:52.292073,319987200,14544872.727272728,12766040.984172732,562350,46001475,75.06363636363636,88.13916644907451,0.85,263.65,25300.0,25800.0,25550.0,22,144964275,81.45454545454545,175022925,68.67272727272727,1.2073521217555152,25563.5,25550.0,25578.3,14.799999999999272,0.0578950456705819,1
2025-11-11 18:27:23.367391,319987200,14544872.727272728,12766040.984172732,562350,46001475,74.98409090909091,88.27680408584347,0.85,263.75,25300.0,25800.0,25550.0,22,144964275,81.14545454545454,175022925,68.82272727272726,1.2073521217555152,25560.55,25550.0,25578.45,17.900000000001455,0.0700297920036986,1
2025-11-11 18:27:54.483617,319987200,14544872.727272728,12766040.984172732,562350,46001475,75.10227272727273,88.55132823783042,0.85,268.85,25300.0,25800.0,25550.0,22,144964275,83.61363636363637,175022925,66.5909090909091,1.2073521217555152,25564.15,25550.0,25580.9,16.75,0.065521443114674,1
2025-11-11 18:28:25.564369,319987200,14544872.727272728,12766040.984172732,562350,46001475,75.14090909090909,88.40577124605832,0.8,268.4,25300.0,25800.0,25550.0,22,144964275,83.61363636363636,175022925,66.66818181818182,1.2073521217555152,25565.45,25550.0,25583.4,17.950000000000728,0.0702119462008322,1
2025-11-11 18:28:56.621745,319987200,14544872.727272728,12766040.984172732,562350,46001475,75.09545454545454,88.35896740689154,0.75,265.5,25300.0,25800.0,25550.0,22,144964275,82.12272727272727,175022925,68.06818181818181,1.2073521217555152,25563.05,25550.0,25588.0,24.950000000000728,0.0976018119903557,1
2025-11-11 18:29:27.731774,322032750,14637852.272727272,13039691.299428808,544500,47818275,75.04545454545455,88.37387556917984,0.8,267.6,25300.0,25800.0,25550.0,22,144987000,83.30000000000001,177045750,66.7909090909091,1.2211146516584246,25565.7,25550.0,25586.8,21.099999999998545,0.0825324555947948,1
2025-11-11 18:29:58.873201,322032750,14637852.272727272,13039691.299428808,544500,47818275,75.11136363636363,88.54003120974927,0.8,268.3,25300.0,25800.0,25550.0,22,144987000,83.44090909090909,177045750,66.78181818181818,1.2211146516584246,25566.15,25550.0,25597.2,31.049999999999272,0.1214496511989452,1
2025-11-11 18:30:29.970159,322032750,14637852.272727272,13039691.299428808,544500,47818275,75.2909090909091,88.90456712833743,0.75,272.55,25300.0,25800.0,25550.0,22,144987000,85.89545454545454,177045750,64.68636363636364,1.2211146516584246,25568.7,25550.0,25597.1,28.399999999997817,0.1110733044699093,1
2025-11-11 18:31:01.117937,322032750,14637852.272727272,13039691.299428808,544500,47818275,75.02045454545454,88.58368609761445,0.7,269.15,25300.0,25800.0,25550.0,22,144987000,83.45454545454545,177045750,66.58636363636364,1.2211146516584246,25566.6,25550.0,25597.75,31.150000000001455,0.1218386488621926,1
